X Y
8.484275706243228354e-01 7.019505848764413525e-01
2.914734990454216357e-01 6.804658385251913799e-01
5.419396465900779836e-01 6.252116621459080648e-02
3.333162323030226526e-01 3.230199128631597860e-01
4.639016533946154208e-01 1.117050131626948772e-01
5.315142684045728316e-01 8.936454017918504800e-01
3.203839997732289557e-01 4.386601763291831935e-01
1.831484116513205640e-01 1.068088790264465349e-01
9.360025714503584782e-01 2.051944383091053314e-01
6.156395570294261876e-01 4.106566658546719761e-01
4.423128335931488797e-01 9.184503226365638984e-01
4.172059075671077366e-01 1.027896209721330667e-01
4.525913174759932378e-01 7.738752353175543108e-01
8.425304916297829960e-01 3.548361681922374000e-02
7.086937990143035160e-01 7.294429982401804402e-01
6.984939803686809334e-01 1.246406351002613544e-01
1.740264265306409319e-01 7.532076396273957863e-01
3.674700627005396125e-01 5.141164753985950631e-01
5.980880274689739373e-01 5.571209859056819313e-01
5.458783899784290794e-01 1.990791738642897490e-01
9.580844085770496843e-01 4.417883743837254240e-01
9.770122838566457357e-01 7.230533658279428844e-01
1.881480149024237214e-01 5.173199290766156144e-01
8.181521915652745225e-02 9.479177650159410495e-01
9.234316658178176596e-01 6.026475878057968583e-01
4.864678802413243686e-01 5.520012034067922624e-02
5.406093840616617019e-01 6.099428706852298987e-01
5.047780117900959596e-01 9.633848729146853307e-01
4.073916324334492245e-01 9.527016348092586240e-01
2.198062060750504143e-01 4.001152486347048232e-02
5.317305127658165098e-01 7.685667353583931494e-01
3.672630120990761915e-01 2.655578033700340956e-01
3.511175264299148946e-02 6.719146091364763818e-01
4.426803921259252483e-01 7.534919632744103701e-01
8.864272637913351849e-01 6.061584544708237265e-01
2.422956304460883725e-01 9.167355029686963253e-01
5.121530970143397532e-01 7.608182607057514257e-01
7.277355665523616013e-01 9.162024248428716211e-01
3.067188770877748993e-04 3.487612223221584484e-01
7.574388133204109641e-01 2.474598862884821449e-01
3.586963842567884031e-01 7.984917296444663526e-01
2.247812953500408772e-01 3.408480210581166236e-01
5.159350433681081372e-01 8.561437807006243572e-01
9.190601350971300265e-01 5.278256086153824134e-01
5.428923495125677068e-01 5.829515420419552063e-01
1.322151918651197633e-01 9.495192401456785669e-01
7.294385205963603847e-01 5.303315168982448702e-01
1.025919088423188352e-01 5.036522007808048595e-01
4.551157625928002881e-01 8.862826968419713625e-01
9.274334160837782726e-02 3.058483483666085689e-02
5.475268255344293289e-01 9.954964595854598475e-01
6.541500611534637466e-01 2.797737964850555148e-01
9.417259654076959308e-01 7.772242560415457691e-01
6.695711798139335480e-01 1.163320357456182341e-01
7.300123392403978784e-01 3.337534516820614972e-01
3.671087634053408211e-01 5.954880230335812819e-01
6.992384287164488121e-01 7.421699889661783622e-01
4.112121021272442389e-01 2.469997552887405190e-01
8.242224781105607079e-01 9.189854167703453980e-01
3.252104811925740080e-01 6.523208042740566981e-01
9.054232657134380080e-01 1.062967410171951066e-01
3.424807856965222941e-01 3.342098177621475319e-01
9.990697017328881158e-01 9.823442925857670538e-01
1.184214184671426029e-01 1.421786350534576249e-01
2.463253606009020436e-01 1.673705076539799830e-01
9.155477952246956486e-01 8.986414781723905953e-02
5.871508472409716628e-01 4.248754213435652627e-01
3.313839609114711537e-01 3.162061405570724126e-01
7.191658829150748833e-01 2.652927192387133370e-02
8.080720910400223111e-01 8.179463915831536314e-01
4.683577257698177121e-01 9.315216018746138582e-01
4.795072195815520688e-01 9.760018642237044961e-02
2.280739562156079980e-01 7.054953987992118591e-01
4.570444647252340786e-01 2.975661051450445571e-01
6.091669091848733730e-01 5.859966965899954250e-01
9.557007915384057029e-01 8.109616687872924778e-01
3.680284232062318583e-01 5.430920858214682845e-01
7.216725580784222327e-01 4.670504736014254865e-01
8.290425052613905610e-01 6.243555218189842382e-01
9.579849009469032506e-02 9.763389303787219919e-01
8.676919256739559216e-01 7.879873879738555909e-01
1.769676422350365819e-01 1.700005280801942797e-01
8.042875733367169655e-01 1.169006070620947080e-01
2.879185611885380913e-01 5.244999559026747304e-01
3.599514958838635481e-01 5.183167171876025270e-01
2.355836060645910557e-02 7.049977537145512008e-01
6.507050459601642078e-01 2.435455974598349504e-01
6.810678399331967503e-01 4.296496086891833377e-01
9.920115128841513474e-01 8.442231133611982630e-01
7.820630527384696551e-01 9.798483074657672320e-01
7.770417573828269919e-02 8.583260610868206353e-01
7.983359164699954658e-01 2.638523189398938040e-01
7.280319071525974683e-01 6.068134506572490094e-01
7.961257392354591511e-01 5.554796301912608980e-01
1.946676531433969570e-01 2.650250252747866631e-01
8.282541216952272745e-01 9.164240954406043249e-01
3.089085242878006898e-01 6.286584671696388016e-01
8.702771220587652845e-01 1.341304673543943782e-01
1.185951896855943488e-01 8.605478878541147347e-01
5.163823687667419282e-01 5.285701177817356822e-01
7.211181241708041201e-01 7.175980279818405805e-01
1.430419345875034720e-01 5.700909023392640718e-01
7.929590953110073892e-01 9.877829644814229981e-01
9.328856165272152445e-01 1.472821226833318509e-01
3.221472006590474502e-01 6.229729539798236626e-01
9.600058179695233340e-01 1.900875945601874228e-01
4.298713498722440685e-01 9.829417404884782661e-01
7.186429899625618178e-01 2.318347016583471865e-01
2.005804480057434835e-01 7.016489811764075046e-01
6.848259817900981261e-02 3.550124126439248018e-01
8.868273789816865094e-01 8.121054606257704922e-02
9.650803007986794579e-01 5.646938152654825682e-01
7.769380304791493330e-01 3.217616829562741643e-01
1.347500612917484908e-01 8.119143441451437404e-02
7.998031184925512571e-01 3.525761717347855040e-01
7.664955035715314002e-01 4.967217319014556320e-01
9.862028543385146229e-01 1.961022474695872653e-01
8.934297300404803188e-02 6.605896617401171289e-01
3.497319634243281072e-01 6.076151270162051254e-01
3.698861219674345335e-01 9.870711709260093780e-02
3.387628390819827917e-01 6.038515558685892959e-01
8.578895440523692795e-02 6.400491761112523381e-01
6.306112403672672340e-01 7.068787772436846417e-02
2.874067857084889877e-01 7.393106140171755714e-01
5.241200804551552350e-01 9.132283282053003104e-01
9.274945467484042583e-01 2.451514251271150746e-01
4.056713143708069458e-01 4.940155023711446658e-01
2.769919682669482741e-01 8.777887864857666367e-01
8.074929470155342015e-01 4.761758291241342533e-01
7.746696389926954751e-01 5.140529480934420414e-01
1.814581061492570591e-03 9.963319189547767962e-01
2.768832224149226917e-01 2.583535552322981932e-01
6.510345589782500220e-01 8.546553698467795890e-02
8.518964369464411268e-01 1.438762919859224443e-01
6.531079739008502916e-01 2.082653268673120284e-01
5.362383093496858599e-02 6.275043983209657172e-01
1.165294369176090861e-01 8.163952564684757718e-01
2.970347827860456702e-01 3.507580710318076722e-01
8.044326541543050935e-01 1.156648056983178297e-01
3.124659365617107332e-01 9.114617480031034225e-01
4.405303595102798564e-01 1.069283255821074086e-02
5.393990744335677157e-01 7.793145180218228329e-01
3.098155355615547224e-01 7.877607727303280738e-01
4.357096319462144818e-01 9.507345890482251649e-01
7.660333936541641187e-02 3.290929311317377648e-01
4.971820501173854767e-01 1.929914546699028621e-01
7.828997606953459476e-01 9.996448963908102225e-01
9.659908202975783231e-01 5.265953153947768861e-01
3.633337434588436166e-01 6.263558880954358532e-01
9.950417400533229095e-01 5.788954828517288709e-01
4.533165551241702396e-02 7.800300713774523942e-01
2.799928977539249964e-01 7.251437250189024519e-01
2.312138591797844311e-01 8.519139354150135901e-01
1.366568824253774350e-01 8.724548091485320178e-01
6.395481604010284649e-01 6.583371916143062608e-01
8.680188002661842761e-01 8.138680292451206943e-01
1.787854219891222840e-01 3.576525315903917868e-01
3.146029008589047438e-01 2.307918692091502910e-01
6.547027744496253243e-01 7.717057550774948371e-01
8.469881639409646557e-01 5.891346960641919983e-01
5.759366647206183298e-01 6.850720813829666023e-01
4.800663567225280648e-01 3.868291617180801278e-01
8.125349715400608241e-01 7.653621045649423582e-01
1.682614803408588600e-01 2.291192074373794574e-01
9.301632450005056230e-01 9.780064829321585274e-01
9.000265126546187489e-01 9.215766342142476253e-01
5.773124483001091933e-01 6.907482452267681428e-01
6.319004497769801221e-01 6.197455695804781062e-01
7.120645214877683316e-01 5.043348138674614844e-01
4.113586187390505522e-01 3.311151783665430282e-01
7.899108560003810231e-01 1.345060630140360036e-01
7.325383739878522649e-01 3.459981514798544655e-01
8.935062801921818121e-01 4.749610762246637696e-01
5.447208003346182270e-01 9.220802649676713703e-01
6.738088478070823895e-01 5.868735094389710971e-01
7.673756713612805980e-01 6.447773702999948231e-01
9.203199889057471772e-01 7.228430541526358333e-01
7.103610898630254855e-01 7.246837163408186289e-01
2.932248625576981960e-01 4.651720643841883440e-02
6.807544175665170005e-02 3.140634356648297487e-02
3.330699271440304976e-01 7.212132326243000380e-01
2.877101314458262449e-01 5.851600967625655292e-01
4.713724220150053990e-01 3.069579238922603981e-01
6.030653072160088168e-01 2.721383974335608302e-01
4.079322473034500129e-01 4.699502715164416422e-01
8.722558718638855346e-01 5.245721887980228093e-01
7.238439679725663378e-01 2.108608494980011017e-01
8.421590251840308516e-01 8.364609515572444254e-01
2.839819905398909272e-01 7.050805160846562725e-01
2.547547190306523879e-01 9.909586007756987502e-02
3.765671558253231854e-01 8.869142349158201100e-01
4.698447613202689777e-01 8.478512399250118792e-01
3.461774174077936195e-02 4.794628697782942206e-01
2.490858226154668564e-01 8.128235771944043453e-01
4.207103399527704068e-01 6.389077349817062768e-01
9.104149597288915263e-01 3.723921104589257292e-01
1.891702046427545802e-01 9.340487551248529696e-01
7.675121430711753234e-01 6.086676808449628107e-01
2.757300870762637857e-01 1.859899251854665314e-01
7.301925513216995789e-01 5.008871557263528951e-01
4.810177420388790370e-01 5.005078849411546127e-01
8.170129801521441859e-02 4.191476056372775982e-01
2.350675280427456659e-01 7.816118526621627094e-01
4.533646289973544130e-01 9.185828428688762592e-01
8.785809325657347735e-01 5.887225620012546123e-01
8.779481154497928985e-01 2.951728021778678990e-01
2.898414965899598350e-02 7.969821968784545074e-01
3.445276273123983879e-01 5.068947273729637049e-01
7.329168795322187346e-01 4.615734508008201287e-01
4.837843200487906836e-01 3.693603511861647259e-01
8.985283015929839134e-01 7.332540975148845730e-01
4.050997083867858839e-01 6.994441262878635657e-01
5.195898837135584092e-01 2.906006426897532746e-01
4.144492468832627896e-02 3.406646477978950704e-01
6.315594158024441240e-01 8.600250886209024337e-01
7.964972048927909665e-02 1.703577203737642876e-01
3.140795770080766491e-01 2.932405968154300213e-01
7.608126155708727634e-01 1.259692900053350773e-01
9.509978464697563805e-01 6.311285896975902254e-01
2.717865742968335052e-01 3.900722844286337310e-01
2.508243166090894372e-01 4.653687618590365283e-01
1.606262765460141351e-01 7.430733410287233554e-01
2.120906826765497355e-01 9.992959964542780238e-01
7.393580751132249329e-01 4.930518440463371732e-01
2.042479316670268163e-01 3.326068956478578365e-03
5.879127480385535343e-01 1.339988839667155540e-01
1.673725963372804104e-01 8.888749615535099791e-01
9.280942288197165935e-01 5.631768750915874255e-01
3.019680703473961447e-01 7.829830837559611512e-01
6.604276742106940379e-02 2.681947439735065108e-01
2.546729790876226529e-01 2.274758035478554596e-01
4.281921186925663481e-01 2.598093797880264288e-01
3.441893222616814185e-01 1.104507516472290618e-01
7.009354301518720964e-01 6.891006370075416498e-01
6.009828703944577466e-01 2.244374309491661279e-01
6.281360747048498894e-01 8.221252084017215411e-01
6.741684509046439455e-01 3.101078093772519084e-01
9.617802186764485839e-01 4.331170116329202679e-01
8.296243977324624375e-01 2.523970969520193952e-01
4.405043941275106345e-01 2.994578981416130548e-01
2.624927183073807457e-01 3.924557681025556688e-01
5.813564777608969392e-01 8.709195884813001332e-01
3.664167644976883409e-01 4.330330589035144007e-01
4.518279290376969737e-02 3.198196378505860915e-01
7.640094942474081607e-01 6.700828081535967762e-01
5.137151537780390020e-01 2.824510340675598918e-01
9.046846646106465606e-01 9.162332773376996586e-01
8.928466299644614024e-01 6.219860638071087466e-01
3.112864872052598653e-01 7.098627268347078578e-01
6.273181480876344196e-01 6.124863038012715588e-01
9.696168281074526440e-01 9.059265384242877195e-01
7.643113508788542676e-01 9.824289988933377904e-01
4.336542236703985198e-01 4.291223754038741012e-01
8.688649784219962813e-01 2.177737530278740508e-01
3.063328668846445613e-01 5.399542038156480706e-01
2.149409260107421060e-01 5.434040573416430986e-01
7.061909825485567227e-01 3.112774101943083238e-01
6.522065566392912794e-01 7.447519698953589673e-01
6.789927816105967295e-01 4.967949326379139663e-02
1.031068405464231619e-01 7.406137085806757669e-01
4.948068023604039745e-01 2.067737342176133586e-01
4.649493183605601931e-01 5.826162012283043756e-01
3.496529245633237526e-01 9.639549215774536606e-01
1.774259565719094045e-01 4.533861350735386431e-01
3.414925674676773104e-01 4.728668513106372151e-01
6.796259388648705491e-01 5.799853535860540754e-01
1.792527086391770830e-01 3.775851613741527668e-01
1.935639480302283610e-01 9.561527098104785072e-01
2.734091072261153332e-01 5.951248960358668239e-01
9.455072848851830969e-04 5.367798427655845472e-02
1.199988092199887335e-01 6.726985387157520258e-01
3.270230037282716440e-01 3.825579979452931045e-01
9.229266527591897251e-01 7.933409658998472613e-01
2.614663341394620755e-01 7.639750146249463247e-01
2.377486635127644687e-01 8.007267738325840600e-01
5.421606510539271895e-01 9.675375631469920190e-01
5.371970828235054229e-01 9.593042761157394294e-01
7.127837176594695734e-01 2.608205901260379767e-01
5.870149217454493362e-01 9.696151442018891009e-01
4.606764915816637940e-01 2.684356809303137803e-01
2.797091485815491607e-01 5.234253047076188325e-01
3.183200044967791076e-01 4.968541274373959871e-01
4.619039355404296332e-01 8.417463361513718434e-01
2.171804175013517524e-01 7.821634284917744484e-02
4.844368738977655742e-02 1.505050903871730794e-01
9.083544773738662093e-01 9.125990687402675272e-01
6.510653834927183636e-01 1.506768901858974719e-01
8.067688158443101498e-01 6.982980343586789873e-01
3.242833581250913477e-01 9.584996171223627570e-01
1.325444023840596230e-01 8.968390312288126998e-01
9.896941391911919794e-01 5.073389191574665391e-01
4.533462272575849994e-02 9.976340461564827677e-01
1.256413440622682343e-01 8.188849844368409903e-01
8.089836691910804456e-01 2.435498519003250761e-01
9.628087852733993035e-01 4.341655046356185377e-01
7.157945393602338502e-01 1.137993519875402093e-01
5.872419007868421303e-01 7.208525964685230658e-02
6.410999892838340486e-01 2.504903999524160652e-01
4.924844681124707080e-01 4.951891336357346907e-01
1.676275527704942370e-01 5.604557389308397752e-01
7.794688708756943862e-01 8.387988931322302166e-01
1.590763565401300816e-01 1.394854246301800993e-01
6.707236966227940744e-01 9.843856738423770736e-01
9.887420594723078660e-01 7.518269741685422725e-01
2.313371394110985690e-02 5.635828565282940961e-01
9.137006801687337365e-01 9.780724908412558039e-01
4.096467482413634897e-02 2.111724433193828965e-01
5.892825621340772591e-01 6.284110096049003724e-01
8.163921883523517220e-02 6.300781731019760024e-01
6.297999792624189297e-01 3.277929522276716856e-01
1.011755341810623987e-01 3.767472719467469533e-01
6.101747697398315351e-01 3.298736601930436496e-01
4.153870800022174681e-02 7.017704538351376975e-02
6.606723845483442048e-02 6.278596390722673837e-01
7.948812096663043780e-01 4.941201676014951305e-01
9.111556331291021937e-01 1.911504700319777150e-02
7.129217844044620778e-01 7.135632423798500268e-01
2.134625101404657999e-01 7.941911418568272651e-01
9.305820188921458680e-01 4.796928410188346925e-01
7.744659077307597395e-01 5.519993817106804146e-01
6.428143852300930439e-01 8.139899382730477750e-01
7.323889706468811323e-02 7.583525564176880618e-01
1.124891647861722133e-01 9.471112018023308821e-01
8.885431491493733791e-01 2.823314341489100432e-01
8.509435427042036926e-01 8.463055961241903180e-01
3.381115810899809615e-01 7.833925663211045443e-01
1.041388642668505948e-02 2.472731790549961284e-01
7.203204530675411110e-01 1.612807091188951381e-01
2.743033057858167423e-01 2.524913990666450836e-01
3.751388598532061636e-01 9.434002026254729723e-01
5.732908590821885753e-01 4.089561103833740940e-01
4.487802519523353961e-02 3.646075486237224661e-01
7.829959458457086408e-01 4.189186674694300727e-01
2.091110415836022751e-01 6.950069958353766175e-02
4.605781274723173002e-01 3.149630997930897847e-01
2.552965257897493734e-01 2.409114268615908383e-01
6.141251357581933856e-02 3.135400552573596178e-01
5.394010650580174371e-01 5.749119416930584814e-01
9.045733312728457820e-01 8.744238476679710992e-02
3.367205625158525839e-01 7.198581998232740364e-01
8.968241655412616531e-01 7.941137266146611751e-01
6.281068865571315385e-01 1.656955618227565763e-01
4.999553053124614621e-01 9.901982791736726464e-01
8.750180926198771747e-01 9.662020054679992809e-01
9.669780419701901053e-03 1.219724563442026177e-02
7.913045137640450921e-02 6.405723476017572970e-01
4.844975518764215172e-01 3.720347432684064648e-01
4.395379063728033220e-02 3.656451197107498663e-01
9.237961650726449481e-01 8.216539415022516835e-01
8.418237598614057848e-01 3.427876705398583690e-01
4.342800918311052749e-01 7.413908647829712262e-01
9.980028920067147702e-01 9.070039760440868903e-01
8.579916041712725150e-01 4.412228141025853478e-01
6.813026867021891864e-01 1.768363315315907291e-01
9.365440107216851384e-01 3.720374595924743621e-01
5.468251330622232453e-01 3.642628062311484838e-01
1.205302350878976192e-01 6.086085022315211868e-01
8.838881646896971089e-01 1.896494990227364230e-01
1.258812797085034907e-01 1.999236510020024893e-01
4.456011835535932386e-01 8.502219353587137096e-02
5.294694287805328248e-01 3.547352029427318643e-01
9.880747941007692603e-01 4.160004568849003936e-01
9.104879087790426206e-01 1.638837640513041150e-01
2.137682047576123789e-01 6.636117133254848532e-02
3.921500782464878432e-01 8.689271801709075316e-02
7.795460715271183005e-01 2.594244807824630517e-01
8.291473327902285639e-01 2.748944349069635251e-01
1.628442558134191032e-02 4.430625671271477550e-01
2.228137966998156028e-02 1.326761775282276901e-01
1.429426326904436051e-01 4.802677076422973146e-01
7.338518419968942386e-02 8.496995921846034472e-01
1.964067869007479761e-02 8.988001442606503577e-01
6.820625721182532741e-01 2.873361719120127722e-01
4.876685523013863932e-01 5.216690731470171594e-01
9.625820801751294731e-02 9.401427416846609431e-01
1.740577614573058929e-01 7.865787470069597331e-01
5.465818674688873724e-01 5.995699531366252000e-01
8.426425843639866464e-01 7.565167549202026498e-01
3.386030276860541033e-01 4.714803467659502978e-01
5.305911162713186080e-01 6.874112095121358568e-01
8.744730258144882695e-01 2.938323120086921980e-01
4.665096952327648649e-01 9.581833883831716303e-01
3.964309330255340047e-01 1.248027382206057245e-01
3.718721666909595713e-01 8.157624790475492826e-01
6.423219363209387023e-02 1.988820894383616089e-01
2.966468855361718004e-01 6.897847463595210282e-01
3.405371682799240851e-01 8.841320881582538371e-01
6.929975405298427482e-02 5.937356585475506154e-02
5.918763904121262520e-01 1.486440862075300018e-01
3.642274658619791827e-01 3.702745231121067349e-01
5.548632475626982252e-01 2.413601992100655735e-01
9.057884963886952967e-02 7.932959941230266487e-02
3.557698610840372977e-01 4.074037151956865221e-01
1.848202317929149574e-01 5.484968069515666622e-01
4.899148151181395017e-01 5.490280575981063560e-01
3.307219966670901234e-01 7.404032871195788124e-01
9.456327314861202593e-01 9.845871337117104716e-01
4.361057248352300242e-01 3.316532985114608589e-01
9.553409755010704441e-01 4.315879303189888994e-01
1.795098010673075173e-01 1.133890866015233589e-01
5.849483147794350968e-01 8.264792283918914739e-01
9.122726581558934233e-01 6.481142066681978564e-01
6.314112053793151658e-01 8.626124767410344729e-01
4.647634862758335261e-01 2.044215133716897892e-02
3.691190885571490332e-01 6.580854686489115979e-01
4.588346082625535116e-01 8.024882891779334670e-01
7.259341836383400581e-01 1.717552678194358418e-01
2.217252180506993353e-01 9.767851644962167734e-01
9.508232288607765259e-02 4.553706920351878740e-01
4.329261383452117640e-01 8.245237941867580300e-01
2.956135432941801033e-01 5.605780990947830666e-01
5.278709423796590361e-01 3.117636471244513707e-01
8.450345018218545778e-01 4.198668257175508511e-01
1.875518250468941606e-01 9.716014753223803924e-01
3.470598480379282202e-01 6.960725086744767864e-02
7.937082119194491803e-01 7.125520043819720817e-01
6.937595342097090390e-01 4.356684183856562864e-02
3.808812528481194670e-01 3.512389126900817837e-01
3.285537358878122260e-01 7.498728845648178210e-01
9.154064046085705897e-01 1.355931247236265014e-01
7.068466128845263263e-02 4.245575703503211562e-01
2.680191455979529236e-01 4.689807204578455568e-03
3.940988057599107419e-01 7.391277059821851347e-01
1.604628287842881917e-01 9.733591072486148521e-01
3.027479762504613481e-01 6.675675867077324188e-02
9.455949869551601994e-01 2.842930245482205853e-01
6.927931777896082499e-01 2.459191512807447078e-01
2.507067480299383089e-01 4.967121972266169694e-01
9.427015028487665260e-01 1.852115724837246624e-01
7.812016879156046256e-01 1.102699561456443877e-01
5.951268804398530676e-01 5.591617454549002719e-02
2.255143032048311236e-01 6.042649601357275024e-01
4.986565527860319369e-01 1.887027169525213877e-01
9.763278151710170771e-01 2.777276389631851972e-01
7.874232691798689343e-01 4.447382497504416277e-01
2.177011845756278152e-01 8.729012494902732566e-02
4.701272248876863236e-01 7.735866299979629046e-01
2.380372101666284879e-01 5.888595494069712721e-01
3.360082523323085768e-01 1.746151441222218992e-01
8.359571743297605773e-01 8.413803166179313342e-01
5.036246052122448358e-01 6.574403520795787381e-01
6.621162465822162391e-01 3.944258374442151105e-01
6.685302597537313707e-01 4.695161190898295978e-01
7.754125141016785516e-01 1.386429232265010691e-01
1.344122974135337767e-01 8.321146740414433474e-01
5.236832985480661673e-01 7.654706156284796226e-01
8.363838604125143350e-01 4.851163479425002478e-01
7.708990553449512895e-01 4.374397806923880916e-01
6.142508344568967660e-01 8.040428129293475390e-02
1.672103793395794957e-01 9.420052555154201368e-01
3.728553154661004010e-01 7.749341611679668729e-01
1.208110618873140529e-01 2.337618967197738762e-01
5.212216898281367694e-01 3.416877918613459020e-01
8.953390559107986535e-01 9.976895000225440846e-01
8.081702671493666834e-01 4.332634145038801732e-01
5.600270895549566141e-01 6.726406577774662887e-01
5.497741922119925295e-02 1.406148655414317661e-01
3.594651506535684327e-02 4.046770997321027519e-01
3.015282108715890974e-01 6.203721037159881657e-02
7.645909070751530923e-01 6.989932458840687479e-01
9.292676288817373065e-01 1.073535336522744021e-01
2.225943109537482645e-01 1.776616246500034579e-01
2.699853234845109862e-01 1.673068066220099182e-01
6.292205358296625306e-01 1.993105185335087848e-01
7.660980606572508345e-01 5.766030783571052254e-02
3.685691337974907889e-01 9.595730551440099232e-01
8.297194710265151096e-01 9.180045999345932684e-01
8.754141712555069121e-01 2.023470787071857124e-02
5.201051916654775287e-02 2.976368022599397145e-01
9.630379468895634565e-01 9.357727228269119291e-01
2.504736870602953802e-01 5.181910971682930356e-01
6.131979001527610995e-01 5.568699039640601089e-01
2.790920436506918456e-01 8.756976439425516734e-01
1.061685860301218032e-01 2.431205501252508006e-01
5.189773224235125770e-01 5.489686542559040205e-01
5.086723334851983580e-02 9.589422807598072529e-01
4.800099023911222895e-01 6.909782328563778275e-01
5.166497689180623576e-01 9.691111772313236727e-01
1.329109486867822154e-01 5.865291961988988723e-01
1.620464235062017977e-01 8.648048081307980750e-01
2.295110671438824745e-01 9.007817872745632615e-01
9.325199122354003167e-01 6.104572286175518059e-01
7.864126984111625696e-01 1.653711752494708698e-01
8.608016515424675719e-01 8.803139655219919257e-01
4.059152073754129786e-01 3.441545698216310623e-01
8.161368744383999951e-01 6.507088680592066909e-01
5.644514383842790251e-01 4.517269259694606243e-01
1.808197185644283556e-01 2.850684437832298190e-01
4.957899021657340421e-01 3.794603197373938031e-01
6.764612945797087162e-01 3.138393047914717071e-01
2.961828785531630537e-01 3.707321316999480088e-01
9.527406175287213008e-01 6.024222495749439465e-01
7.233786957001424600e-01 4.383237517385721871e-01
9.640338273047468487e-01 5.317464749843321403e-01
5.384297966637384691e-01 5.124370598283781719e-01
4.720621514885304792e-01 9.029779043389705162e-01
1.792055869811501889e-01 4.079633287362015581e-01
6.970576604828373490e-01 9.536638242018733447e-01
2.679684390503199731e-01 1.170154803913956432e-01
2.685202896426752694e-02 9.655635031342268970e-02
8.070429840006199118e-02 6.452734419449763781e-01
1.931128179728599514e-01 1.241111168374624540e-01
9.937707857091907515e-01 6.645673204533408818e-01
7.269176260447718363e-02 8.217200326310687419e-01
5.148378322524792550e-01 7.953845322228444426e-01
4.189364942004096815e-01 9.166165525131719782e-01
4.473114282676355913e-01 5.242521072286031592e-01
6.278839210285523942e-01 8.001426625431521389e-01
2.298052271809138958e-01 1.184809796717840591e-01
3.002938188898660599e-01 4.844292661353677421e-01
1.742564264231991622e-01 7.445578121720719533e-01
8.005910080866821543e-01 8.917165595393771182e-01
1.386719776009071037e-01 5.192285494614486963e-01
2.492837478402915030e-01 8.499743818321443545e-01
2.713044553660348690e-01 3.080847604044192334e-01
8.741049335140363974e-01 9.393540155861171970e-01
6.431624059189730014e-01 9.900866911430109552e-01
5.567860499667646179e-01 4.552065372361956408e-01
9.430468836807816002e-01 4.570210111362617011e-01
5.052821096847314175e-01 7.344214790630185785e-01
7.053447779441833765e-01 2.951873121861163796e-01
8.746575784401866560e-01 4.036093528677635600e-01
4.562853389505968638e-01 9.625248671190445027e-02
5.875943864157477936e-01 7.153694100896557106e-02
6.837001876992461202e-01 4.778819423215088236e-01
8.358223513305151897e-01 5.130365474795208769e-01
