X Y
5.487003839589220666e-01 6.721418787080213342e-03
7.341323264658818903e-01 6.577050922710074854e-01
1.164647982300059947e-02 8.017159525478849691e-01
2.435557159152389461e-01 5.867787422259092001e-01
9.799885580261191720e-02 5.274410732105507815e-01
9.056726724039432241e-02 3.853514863723273010e-01
1.667485531481950334e-01 7.824377596676747038e-01
5.282783358425593434e-01 2.382404183229968053e-01
4.957047030375681951e-01 9.158913786650392241e-01
8.076909439277990543e-02 8.165190487092548466e-01
8.967055254099338679e-01 3.346497164237994815e-01
8.984366620504472545e-01 9.106111532273873932e-01
3.881096009072262376e-01 6.270540028864396431e-01
3.814003050141974160e-01 9.247458473391708678e-01
9.095190989385379954e-01 4.367770309777704307e-01
2.189001314922865982e-01 7.511104687309241301e-01
4.744698344465424489e-01 9.449744018769525855e-01
9.286806534146597736e-01 7.893621499147600584e-01
2.041739145974292846e-01 9.264824484430826956e-01
9.609053097768034402e-01 8.483084878911495430e-02
7.552277651868403163e-01 2.271552159887724187e-02
6.314662139249004325e-01 6.110151905550889051e-01
5.913811956904133638e-01 9.680997018854502478e-01
3.321048856469877020e-01 1.506259358204100618e-01
3.728478126411545190e-01 1.255885480524792097e-01
2.087684423801139388e-01 8.066128201711630918e-02
1.894768661955157363e-01 1.386699130087344356e-01
8.860165109791583449e-01 3.073907041526763306e-01
3.097856786539783247e-01 5.825898428555861264e-01
6.555225230674355252e-02 4.528392739336913886e-01
6.786657013015432449e-01 6.173552710839147473e-02
5.279786156121347718e-01 2.233650310557891983e-01
5.055593157676687710e-01 6.047668326978400399e-01
4.309686842981342858e-01 1.449500760272097732e-01
7.406149604652416674e-01 2.383744133819167832e-01
4.762192272239036406e-01 5.922797038647668044e-01
6.210147576099029898e-01 5.152231002383617087e-01
1.155681202494091009e-01 7.869606600701374299e-01
1.641149976919453746e-02 3.419655495110437426e-01
8.538313310690176516e-01 8.845060439666428964e-01
3.571077192689613433e-01 1.600845057941199245e-01
1.376928575524960507e-01 8.563582257532299513e-01
3.452882753417053641e-01 4.603545288271821967e-01
4.471898206856448343e-01 3.004276711081795836e-01
2.513827641175664374e-01 7.686745258444183104e-02
9.559468753440225619e-02 4.382551862125080300e-01
9.546259117096960178e-01 8.076104995449393531e-01
4.168129490268501769e-01 4.095100204845791847e-02
4.609584639858244071e-01 9.547233058417858853e-01
8.763756593506621950e-02 4.587586820167135482e-01
3.874884274736379863e-01 9.816288159370112343e-02
7.324341836634520320e-01 9.067566502763160230e-01
5.952065694874981716e-01 5.275449156715539267e-01
7.781946404254515004e-01 1.062834442827795822e-01
8.488911647211310196e-01 7.023823303887100078e-02
2.744996282906546625e-01 7.982844798911217232e-01
1.544695861684914906e-01 1.281260091060316686e-01
4.449364302202284405e-01 8.181465262229015156e-02
1.386036373496688512e-01 2.105939667607580335e-01
1.226399791680943263e-01 8.526819069186164501e-01
4.777878246090995207e-01 6.844600775973033180e-01
9.251357269451367937e-01 2.148487752774944637e-01
3.767778266630341655e-01 2.031926552911419437e-01
8.334500477315671674e-01 2.555554449891412894e-01
3.097110316869260416e-01 7.992741023909379905e-01
4.247025779645731136e-01 6.354003334086969490e-01
3.285122073190019920e-01 9.104972485912464775e-01
6.618153869097739284e-01 6.393961722313836749e-01
3.329781631426240729e-01 3.653981889704336350e-01
6.297408173327443404e-01 1.174009150934064438e-01
5.475990188815992310e-01 1.051450065969117276e-01
6.932150623576083248e-01 6.495507574270660278e-01
6.523627386547081741e-01 2.495229436940608059e-01
3.636436165682233046e-01 6.329009229012702020e-01
6.502633657277603341e-01 9.554187021497662080e-01
1.153689198776479685e-01 9.170902672172915882e-01
7.683474370636245165e-02 3.447949562312304650e-01
4.301357509391878775e-01 9.785654163932373528e-01
1.434986540275045019e-01 5.336261155075523455e-01
3.516712674586247589e-01 3.954710249070424455e-01
2.140493430859293778e-01 4.106899691857438528e-01
2.007328218660218155e-01 1.120919999848448700e-01
3.302972790162954642e-01 3.335761906584214787e-01
4.164167854803416668e-01 4.200880110772382547e-01
5.756140584607831734e-01 9.422463344855719347e-01
6.916289283216903172e-01 8.939054136452249111e-01
1.920935580212450589e-01 3.019502774294957614e-02
8.561314294049578999e-01 5.672888693622730738e-01
8.357246117803442953e-01 8.739528898807539248e-01
4.437303954522466842e-01 6.401250804695077790e-01
2.357854129831142842e-01 3.126096858160484215e-01
2.485196308241806040e-01 8.318075677327865236e-01
6.263375313173646930e-01 4.231809306434787255e-01
8.829419652923055084e-01 1.204033811602689408e-02
9.434458375319692003e-01 5.261867778033154641e-01
2.470158681522386379e-01 7.814619338694172024e-01
3.271950333363331520e-01 9.327838422197715085e-01
7.017225969348249714e-01 3.970336646719704321e-01
8.973441789867171448e-01 1.911492687069646923e-01
2.688167283257866247e-01 5.127995253647865681e-02
4.480013114301606425e-02 5.963950188445900080e-01
6.858504637710027829e-02 6.834385245944345488e-01
6.790068491995283617e-01 8.020121176688799203e-01
6.881252374970011632e-01 1.826157788667369664e-01
3.133176907865964367e-01 7.911170302628506290e-01
5.456515849090523007e-01 7.734210319069063644e-01
7.771312012138927861e-01 8.029146241441205145e-01
9.034168947050751353e-01 9.438468603877470109e-01
2.072823763066720115e-01 7.710257928217084666e-01
4.416313711934645170e-01 6.733098195455657908e-01
3.702078086479595465e-01 5.285675799104245787e-01
6.621652319571483813e-01 9.201538619745134318e-01
9.120518098122565309e-01 2.138442642102722502e-01
3.602425963456723501e-02 9.806286603496602305e-01
4.733328051053324881e-01 6.605151556575983296e-01
5.812699587813150437e-01 3.515484206396509714e-01
6.968289328569248209e-01 9.006786440974177133e-01
9.785707417202270664e-01 1.502835000518533137e-01
3.987406465770612085e-01 7.119688882407040342e-01
6.961944425572623718e-01 9.288684860636123863e-01
4.177449164281924476e-01 8.433483142212950812e-01
6.112915791953353883e-01 7.154777576608318812e-01
9.549040882275789954e-01 7.803628677488507748e-01
3.208126803072983702e-01 9.623339227622722536e-01
8.126164572998118008e-02 6.048542188244943052e-02
2.469879667116885447e-01 2.496466380814784669e-01
6.900586020342678317e-01 8.519574621107064427e-01
4.026996641875945082e-01 9.071065629563802579e-01
8.659325564598440161e-01 9.492673746537941826e-01
1.608808842588631549e-01 6.020542474506315189e-01
1.299057440022495236e-01 4.762900011761606045e-01
3.094554062781917914e-03 9.213436489386290784e-01
5.561481571792904477e-01 5.418815800522491788e-01
2.021881081783858392e-01 6.371406938137953446e-01
5.032513410366394879e-01 3.785087962144680906e-01
9.532197988340272987e-01 1.035014198448174216e-01
6.318044345961989494e-01 2.400961059583902601e-01
1.363180500996453715e-01 6.477489432478167330e-01
2.027950924171393332e-01 3.454363731211819166e-01
7.957840845330231838e-01 4.689094600844480043e-01
2.439788222697142350e-01 2.579489645548606047e-01
1.027723850436217390e-01 1.621202945413097174e-01
4.643441522149038825e-02 6.640135070047348265e-01
3.578642822181751226e-01 5.023626131666045769e-01
7.646137987385359658e-01 5.888680356611269984e-01
8.102701917952549460e-01 7.655030796491347767e-01
7.470388411521458050e-01 3.750340531545431899e-01
2.986037427598340344e-01 1.652366562648909243e-01
8.173143548342270970e-01 4.290984078440396310e-01
7.681345496142752971e-01 2.622666851976837021e-01
2.560916024337696051e-01 7.462636661602815025e-01
7.984938612746484976e-01 2.050988211861264343e-01
8.479640215632598954e-01 8.611337093543238730e-01
7.931336194925473482e-01 8.746927045338149798e-01
7.717875187500435885e-01 7.738867981035078003e-01
2.421154703324378543e-01 2.053868652578318965e-01
3.548899866310056828e-01 2.854513188821994341e-02
4.737231634067193831e-01 5.766678976854061611e-01
9.814391810239582181e-01 2.592744233419251865e-01
3.870173466858500833e-01 3.961567369279191952e-01
1.034754617265231103e-01 9.672715205426385410e-02
4.663121891629630200e-01 8.985374587970361704e-01
6.945088336719354993e-01 1.735277246539620455e-01
4.212024243250911404e-01 1.727620221897172570e-01
9.971538190347593034e-01 7.443889743201995701e-01
4.132294004007835975e-01 5.350592951677476394e-01
4.068001322175983647e-01 6.107059268652211825e-01
5.741507958299755243e-01 9.009688277410582424e-01
6.064442472388356098e-01 3.541555358219459215e-01
5.026530231864585474e-01 8.724891106980813271e-01
3.685746021172164877e-01 5.988820016894125242e-02
4.221505387610073878e-01 8.419102711263453109e-01
4.081788987568080174e-01 3.747026738080272423e-02
6.191147716554831204e-01 3.260019000793111799e-01
1.714996932579863076e-01 9.560356366553328655e-01
3.535840261417931840e-01 6.600919482506404368e-01
2.585260866113776590e-01 4.071134537969057776e-01
5.857703441481569850e-01 3.573816075166468265e-01
7.571188401149279157e-01 9.857848022734444493e-01
8.969091230702137540e-01 6.305997577820728894e-01
8.594646971231190147e-02 3.468066233931911269e-01
2.886694378555579865e-01 2.036392824249487754e-01
4.312407405914970848e-01 6.260268918939951854e-01
6.786333757837625935e-02 1.489099090720280572e-02
4.468446631135960523e-01 9.954403802700044768e-01
9.272082402314200111e-01 7.407847195926298145e-01
7.522207191449005181e-01 9.515471719067160050e-01
6.046615619554795984e-02 4.977124723770434134e-01
6.597384198838158742e-01 5.125852009155239530e-01
5.010982228802838279e-01 9.198536782330430928e-01
5.295410196879717368e-01 9.098489676231442669e-01
6.290487889426009671e-01 5.642719804279805462e-02
8.071336033984382041e-01 8.011408336710520439e-01
3.524538426699028726e-01 7.911076794418507863e-01
9.240952360133140031e-01 1.688594266758005613e-01
7.230470172646555893e-01 2.937411117737342980e-01
6.149230571009118851e-01 4.593328385468133934e-01
9.870055649968545453e-02 6.762856565296073708e-01
6.249163286411549834e-01 9.396434726856397468e-01
1.592867071529436851e-01 5.357667465131816797e-01
3.456825906002111148e-01 5.287538436980375733e-01
2.850394438615803105e-01 6.068002692651229824e-01
1.196316193474843415e-01 9.412092590757541455e-01
8.110255117301878869e-01 9.124037113048178993e-01
2.675716187587173778e-02 3.273904393130842028e-01
7.425262281326395764e-01 6.696682789863416252e-01
2.061996538564958570e-01 5.088613596012012685e-01
6.649192183351027019e-03 5.595467315368685135e-02
1.344404635988907248e-01 1.139883292486416622e-01
9.917969152321449711e-01 3.568557658676846378e-01
9.966091306416425821e-01 5.339366287688708246e-01
4.298018769006141104e-01 6.180908416195912691e-01
4.683118177997309672e-01 5.237624869713962683e-01
7.531480465915160183e-01 5.979133397925351368e-02
3.161161306619020284e-02 5.945571873493116222e-01
9.518645359835848918e-01 9.442930462308588568e-01
7.488120234737002390e-01 9.402483207485846650e-01
9.746705656981966559e-01 3.610655941178791961e-01
9.231391409509281942e-01 2.379338957208412264e-01
9.679969273460516943e-01 9.630797352143747325e-01
3.653838866639657068e-01 8.090744473346725973e-01
4.215727195018400542e-01 6.417630218954548660e-01
3.572434415017233800e-01 1.735556753415927744e-01
7.787346724452219870e-01 4.265570642272481505e-01
9.839760390259504330e-01 5.920889884575023521e-01
5.038323614002871986e-01 8.720767828600330951e-01
4.879543553820420154e-01 1.180841368396419178e-01
9.394877403075725386e-01 3.792543944746515905e-01
4.470746867089669951e-02 6.198583425903591015e-01
7.995385022513827877e-01 7.314716133180526603e-01
9.290133924621435391e-01 9.901941490346872765e-01
4.515516283110510010e-02 2.265646788474180440e-01
3.351539198063880898e-01 5.304344264166290790e-01
6.367571748083578065e-01 5.346666521150087448e-01
7.418640817598487480e-01 6.349965134176976944e-01
9.515790063880413818e-02 3.783694356794001790e-01
7.184989147269149612e-02 6.602009816824254695e-01
1.115897467355412287e-01 5.945786309182184981e-01
5.175763419377927832e-01 8.004522627990008354e-01
4.760448984705112352e-02 4.155140811947718449e-01
5.615612748548960420e-01 8.315831714421096921e-01
1.833104609273475960e-01 3.126024171914321137e-02
2.588699960542983902e-02 9.274716816217609683e-01
7.485963802129186329e-01 6.928101416795151568e-01
9.005780924725272918e-01 3.674526969194134018e-01
7.447572886828404126e-01 8.513380003656250139e-01
9.367667767569164416e-01 2.229878757979408821e-01
3.043785583167067932e-01 4.741928998223234881e-01
1.603033565790201731e-01 1.007676906982125642e-01
9.319233707421338275e-01 2.493051531184420355e-01
9.776290273985992485e-01 3.179866465749393578e-01
9.155095784498293865e-01 1.485645521968625982e-01
5.787006340054398068e-01 8.949018653270086610e-01
7.242109571988287753e-01 2.944030258659400268e-01
4.953696024011777777e-02 7.651745990768418215e-01
8.169902081221301904e-01 5.877455066732013567e-01
1.667343534778290559e-01 7.849036234365346365e-01
4.742694203359476557e-02 1.304638499092580783e-02
7.809122626271863821e-01 5.262128329163928697e-01
6.454487705021971777e-02 6.026277464058653610e-01
9.735768898995525999e-01 9.664727015547872613e-01
9.162897118414224940e-01 6.637714285553298899e-01
2.855835123228578354e-02 7.944908289301569893e-01
4.996891036935584562e-01 8.672748454393780504e-01
2.440519877645348501e-01 8.487653184747766533e-01
7.110898139540304808e-01 3.049006899602847431e-01
6.721544433972282961e-01 9.203525074991888433e-01
6.689282068768405143e-01 2.958490178540785775e-01
1.361802944846758345e-01 7.465293947804835240e-01
2.612915884172573033e-01 3.390479558071911592e-01
9.320230890066164564e-01 1.658434052827344463e-01
6.619014474268585246e-01 8.423662722202901465e-01
2.288962572853092681e-01 5.471561573311650717e-01
4.882960135847810301e-01 4.405287089379227305e-01
3.763264971544222348e-01 4.044117952795390769e-01
8.994065500474802688e-01 2.233463878841224215e-01
2.844346121451937215e-01 3.945746406161094733e-01
4.769165270792996569e-02 3.598158606739553234e-01
5.106614138842522355e-01 5.621366891682020306e-01
5.292091522452169183e-02 8.137463552994322891e-01
5.195807742185762912e-01 9.449330263945715513e-01
5.862673127724840061e-01 8.306215453716354613e-01
2.714048548751408774e-01 8.751188198235458904e-01
3.036322520818053317e-01 8.555768124514685491e-01
4.835389554243930688e-01 1.401834180494238025e-01
9.183582029735248842e-01 9.956805470288065951e-01
8.038623021113457945e-01 1.642162842484069518e-01
1.575661585785952390e-01 9.435691325575601418e-01
8.419295269206129584e-01 4.527964483517427086e-01
1.677126915197959534e-01 6.607760920300927987e-01
9.620482514723394107e-01 5.126896544748329454e-01
6.227913751115493612e-01 8.729670848041212183e-01
2.582104326816970774e-01 6.989011328344549856e-01
5.343453782670282148e-01 4.363530758381919394e-01
4.388077851199575496e-01 5.718505242877125472e-01
1.574052683907800620e-01 6.330463458473852834e-01
3.337196887671364243e-01 5.724616088326536234e-01
7.370004176872742008e-01 4.679260378368246265e-01
3.316161491332976219e-01 9.872653801459851941e-02
3.717295355345026087e-01 1.651576041638431747e-01
5.973217369128845933e-01 7.805955449782686628e-01
8.687528358204389400e-01 5.060136285184707594e-01
3.539117404065887929e-01 2.326924859045542693e-01
6.363062844941099749e-01 6.280428354617331177e-01
4.703297541184049413e-01 6.643530433141863201e-01
2.101952165749212398e-01 6.822053135044705563e-01
9.519525025248778416e-01 1.602862852609487909e-02
4.356295864625087111e-01 9.369866790273843060e-01
9.384398432219258623e-01 3.278533857861721801e-01
1.986541260915672957e-01 1.688507000629947408e-01
1.956331019471579946e-01 8.589058626496524074e-01
8.571420082584702005e-02 6.441840102955980196e-01
4.440701150371884065e-02 7.608066096085344121e-01
5.720075735029508390e-01 5.321282765133547032e-01
3.808494948935280400e-01 6.589018229306595753e-01
5.245329091387069820e-01 1.501487627618395271e-01
9.976201779256422819e-01 6.198812326394099737e-01
2.188283922042163487e-01 4.832846408718283193e-02
9.498864328425737913e-01 1.165812246301423105e-01
3.469981946037423715e-01 7.857945589898654992e-01
3.768949861131419832e-01 9.263775001927188057e-02
6.224460721868985136e-01 2.665929028147187019e-01
3.076317675995203782e-01 1.520483388600094576e-01
7.882645638353874551e-01 2.973541610525853862e-01
4.770631244551297723e-01 8.403744880817380913e-01
5.849401813276708939e-01 9.516435108199027271e-01
8.469799103240219784e-01 5.348815368839002771e-01
9.331266388214097818e-01 3.716522242726961744e-01
4.448651485659727012e-02 9.520826991013398022e-01
9.122664317676377754e-01 1.113508591695555605e-02
6.306467945913918349e-02 2.579018457492376903e-01
9.392228732133358626e-01 9.512586074160354066e-01
2.122739777057947030e-01 2.038799095257490812e-01
4.204040125188793775e-01 2.439446412472534575e-02
9.524392324758157446e-01 3.048410806244283844e-01
2.820826021928501959e-02 5.501382421848666215e-02
7.085595071429390268e-01 9.547976367050231561e-01
3.088842852538848938e-01 8.244386262937920540e-01
5.269753932239962246e-01 7.672403804143677064e-01
5.101917247778342546e-01 2.900394462596584955e-01
6.558763834507104207e-01 8.029949189198570814e-01
6.969831068027770860e-01 7.172174261193103861e-01
7.741583437557619796e-02 4.575089762953111761e-01
7.535741250816032633e-01 3.669759733090200982e-01
2.696192423231625890e-01 3.686013143255956193e-01
5.539907553028506904e-01 1.093841038970938540e-01
5.031507650260791387e-02 2.597210956603471788e-01
6.032723824535625168e-01 3.952677675406437441e-01
2.860631532088913076e-01 3.445201712794689897e-01
7.925364019413129180e-01 6.266453750498348629e-01
5.518323356760266307e-01 2.183433373102038333e-01
8.845856716777038553e-01 6.546162921220886055e-01
7.804973395585965701e-01 6.624683293232175307e-01
6.234474904046096722e-01 5.096373980718288399e-01
2.440836526461598321e-02 6.601317790225369464e-02
2.759967776321259336e-04 3.980025352179378251e-01
4.894453285842068624e-01 5.848182033017644832e-01
2.981977537297202385e-01 7.862405580058903221e-01
1.654138806901641612e-01 4.513711396339307180e-01
8.160472337420716649e-01 9.266656010193485837e-01
4.731684173307759700e-01 8.648031444605609463e-01
3.460409376949854510e-01 8.283319297205540277e-01
2.359144666603831819e-01 7.733110433969245801e-01
3.527356485703783129e-01 1.119654542452622747e-01
7.284659595662827947e-01 9.301540994367019088e-02
9.558017244345050623e-01 1.117738148356491878e-01
3.944958850968034447e-01 4.584799497620141162e-01
3.371259807229319838e-01 8.113141022408162373e-01
5.003977173549889468e-01 3.457439041493700627e-01
2.834279068506790900e-01 4.939685428305272685e-01
3.225076824851603741e-01 9.382367863413477727e-01
1.491855705441301749e-01 6.351367831559643351e-01
3.123733788427729419e-01 7.000964717832569573e-01
9.208797067897396271e-01 5.774183979057415650e-01
6.414428567436947226e-01 1.620701564781923398e-02
9.741855064004445452e-01 6.586718858227718076e-01
3.827232364641780515e-01 8.122788986012446921e-01
2.008431487155218909e-01 6.538181147727302189e-01
4.390163194345438891e-01 2.412972002345498135e-01
7.643326608086431495e-01 2.984221325672753444e-02
7.976152310751208896e-01 3.377413571599410247e-01
3.242257640843508870e-01 2.481675699824381631e-01
5.080298614503212518e-01 2.585905571675610748e-01
7.935534397817882724e-01 5.368271480389861239e-01
4.388936758478084732e-01 2.721722332225321450e-01
3.397452461947673141e-01 5.943242836614497371e-01
5.824087820491435918e-01 9.800359467019708060e-01
7.193769825626084025e-01 7.138377625170024832e-01
2.145624957126256449e-01 8.445477384490074346e-01
1.900124601163611926e-01 2.685083790397593262e-01
4.134590269440372445e-01 7.423661120016800119e-03
4.613992205749117836e-02 2.492736466962768294e-01
2.473626169565822375e-01 7.760815939304169797e-01
9.294110565307015515e-01 3.513298866607302839e-01
3.921903521362632983e-01 4.644652264900587246e-01
9.137761252172570403e-01 9.685087213055514344e-01
3.551889817835925944e-01 4.126039663666494217e-01
5.094031300040098298e-01 7.397012859759108938e-01
6.835221123366872487e-01 4.477955654719253387e-01
2.108177866237060938e-01 7.001934273745344939e-01
2.166027758951838411e-01 8.436320556357046474e-02
8.659056181600746083e-01 8.182792091041445337e-01
7.402154133967477900e-01 8.878283194301542780e-01
6.002405267875644546e-01 4.937608972413709552e-01
5.817687510252838035e-01 4.212220065169470784e-01
8.933075296135826182e-01 7.816929503053516859e-01
9.237270373929586942e-01 4.344838388601468537e-02
1.869809686656507264e-01 4.118266086217982069e-01
9.524343650652811188e-02 1.060823022009937944e-04
9.260128326475404181e-01 8.516023525259298621e-01
6.884511129132124818e-01 9.628146212910004831e-02
4.901263099289058234e-01 7.529515173280620921e-01
6.767163197043346567e-02 8.691479242269197769e-01
7.967202300178768404e-01 3.137007480428830597e-01
7.460532979237755047e-02 2.434173062750859540e-01
6.933239129667352341e-01 5.418427866921049496e-01
7.904160019194804709e-01 8.917734382314855823e-01
3.011614785972599462e-01 9.308309721628935662e-01
3.557987625225278450e-02 8.454281531484568735e-01
7.225260627285121640e-01 6.499323114688586589e-01
6.498831507319751122e-01 7.908391454456603631e-01
2.334211909700834031e-02 4.087834184074098376e-01
7.469865600313614351e-01 2.976914245345474441e-01
9.475397409545943672e-01 5.128505606600884947e-01
3.386107960574532560e-01 8.028418120774745148e-01
8.585344730771482524e-01 2.773293175662943089e-01
2.084270451488133835e-01 8.479175285495491599e-01
3.495312864251378659e-01 8.165892179265642481e-01
7.081445843821773112e-01 2.629742265996676265e-01
5.195876987585252849e-01 4.420395770165875815e-01
6.626193503587862743e-02 9.004395759504081331e-01
5.576326368697359648e-02 4.456429938098396271e-01
1.649625048109988334e-01 8.882915126379047344e-01
1.870488424294414198e-02 4.246571268257665066e-01
3.373327675807437087e-01 4.182348931666848291e-01
1.416486758973419802e-01 5.318712594484411582e-01
8.161463604588500287e-01 5.703627424348630681e-01
5.629449745125336690e-01 7.972268824430318590e-01
6.426768229566407475e-01 8.515232160287243834e-01
1.160788881089008795e-01 4.921716236172760661e-01
7.524819875085807519e-01 8.008347031567386587e-02
5.678132662784025619e-01 9.261317285763007723e-01
4.174699511380300931e-01 6.046015159561354269e-01
2.678093493818876070e-01 3.238711424064222300e-01
2.967435130361429918e-01 7.569901843138524544e-01
1.917455469603447371e-01 8.232373548678438846e-01
8.655468748003757318e-01 1.370059790650643983e-01
6.222275696235277653e-01 5.495931283768601405e-01
5.699127767031292313e-01 6.271549913113858565e-01
1.415648431461588030e-01 7.645829499527938555e-01
8.953113436938586744e-02 3.903687237158619538e-01
2.620788848876192123e-01 3.283979623639157186e-01
2.191789052736186072e-01 8.212775964916189109e-01
1.874770467162304444e-01 3.114645595646525766e-01
7.829461928970470330e-01 3.341318173222753707e-01
2.925049781253525882e-01 2.853070188441386712e-03
1.922197307719459847e-01 4.609712942893866572e-01
7.859921001854183187e-01 7.228251439108076548e-01
4.806841078851997739e-02 8.178723249499383341e-01
1.958263163726278178e-01 9.953571795943015887e-01
2.499626047769746284e-01 3.558911566106108815e-01
7.717830372015795914e-01 4.104302365944101361e-01
3.648785461676814501e-01 3.629420253532708029e-01
4.908480157383086073e-01 8.715842952186215742e-01
8.587515902079186914e-01 3.531145114651679240e-02
8.571070027436666905e-01 8.480312822029673070e-01
8.572393041270421898e-01 2.223810825013201597e-01
9.542967487505007451e-01 1.755835196639465856e-02
5.106052753040835057e-02 3.729729094116512877e-01
6.900082581755471178e-01 3.165045155803503096e-02
7.806300380075681389e-01 7.827300918740558444e-01
4.091391863197244572e-01 4.448551438542260872e-01
1.590273710084587622e-01 9.016939441143755340e-01
4.089160309926183068e-01 3.765036411971820485e-01
8.060903084668470386e-01 4.977851086932740809e-01
6.887873445606953471e-01 2.255782318733815517e-01
2.841385798219251413e-01 3.174971323292600234e-01
3.943082524208134654e-01 4.687659465405086268e-01
8.685144581974888478e-01 8.302591712871820739e-01
9.180594910142703124e-01 5.987454609878540834e-01
8.372343332772618218e-01 2.971466813817760233e-01
4.177324778542579331e-02 9.278025535137167656e-01
2.146652051656340321e-01 6.581271453135437710e-01
8.665286747547504831e-01 4.782568696262166075e-01
2.639466734914619472e-01 6.743766016286305565e-01
